date,AUDUSD Curncy,NZDUSD Curncy,USDCAD Curncy,USDNOK Curncy,USDSEK Curncy,USDZAR Curncy,USDMXN Curncy
2020-04-23,0.637,0.6008,1.4073,10.6378,10.0666,19.0815,24.8118
2020-04-24,0.6371,0.6017,1.4103,10.6226,10.0438,19.0444,24.9772
2020-04-27,0.6465,0.6047,1.4034,10.5113,10.0154,18.798,24.698
2020-04-28,0.6491,0.6056,1.3998,10.4045,9.8995,18.6654,24.2964
2020-04-29,0.6557,0.6133,1.3881,10.3222,9.8465,18.1676,23.7456
2020-04-30,0.6512,0.6127,1.3945,10.2421,9.7579,18.5264,24.1744
2020-05-01,0.6418,0.6063,1.4089,10.2987,9.8482,18.81,24.5777
2020-05-04,0.6428,0.6048,1.4087,10.3267,9.8529,18.5877,24.0704
2020-05-05,0.6431,0.6052,1.4049,10.2619,9.8418,18.5188,23.995
2020-05-06,0.64,0.6008,1.4146,10.436,9.847,18.7829,24.3813
2020-05-07,0.6495,0.6087,1.3973,10.2468,9.8106,18.5938,24.0608
2020-05-08,0.6532,0.6136,1.3927,10.2212,9.7697,18.3474,23.6489
2020-05-11,0.6489,0.608,1.4007,10.3083,9.8776,18.4234,23.8922
2020-05-12,0.6471,0.6078,1.4078,10.1751,9.7799,18.4311,24.3723
2020-05-13,0.6455,0.5991,1.4101,10.1657,9.8131,18.4993,24.189
2020-05-14,0.6462,0.6003,1.405,10.1529,9.8034,18.4443,23.869
2020-05-15,0.6413,0.5935,1.4109,10.2358,9.8652,18.59,23.9586
2020-05-18,0.6524,0.6041,1.3937,10.0285,9.7058,18.356,23.7566
2020-05-19,0.6537,0.6076,1.3944,9.9844,9.6844,18.3385,23.6311
2020-05-20,0.6597,0.6145,1.3901,9.9059,9.5891,17.9216,23.1982
2020-05-21,0.6565,0.6114,1.3955,9.9422,9.6177,17.5926,22.865
2020-05-22,0.6537,0.6094,1.3996,10.0001,9.6721,17.6223,22.7324
2020-05-25,0.6545,0.6103,1.3985,10.0568,9.6722,17.6435,22.543
2020-05-26,0.6653,0.6199,1.3777,9.8892,9.6186,17.4015,22.1982
2020-05-27,0.6622,0.6182,1.3752,9.8659,9.6183,17.3856,22.3344
2020-05-28,0.6637,0.621,1.3763,9.7758,9.5167,17.5119,22.2014
2020-05-29,0.6667,0.6205,1.378,9.7205,9.432,17.5465,22.1761
2020-06-01,0.6798,0.6292,1.3573,9.6109,9.3648,17.3683,22.0304
2020-06-02,0.6897,0.6371,1.3519,9.5462,9.3305,17.1628,21.7856
2020-06-03,0.6921,0.6422,1.3495,9.4572,9.2841,16.9271,21.7685
2020-06-04,0.6942,0.6464,1.35,9.3538,9.1938,16.9097,21.9168
2020-06-05,0.6969,0.6507,1.3422,9.3152,9.2094,16.879,21.5797
2020-06-08,0.7021,0.656,1.3382,9.2603,9.2008,16.6801,21.5004
2020-06-09,0.6961,0.6514,1.3417,9.2784,9.1916,16.6307,21.9144
2020-06-10,0.6998,0.6536,1.3412,9.3022,9.1805,16.5259,21.8453
2020-06-11,0.6855,0.6431,1.3629,9.6142,9.3224,17.1696,22.7679
2020-06-12,0.6866,0.6445,1.3589,9.6418,9.3327,17.0784,22.263
2020-06-15,0.6919,0.6474,1.3572,9.5378,9.2817,17.102,22.2052
2020-06-16,0.6889,0.6451,1.3541,9.5686,9.3711,17.2442,22.3228
2020-06-17,0.6884,0.6457,1.3565,9.5287,9.3422,17.1995,22.3536
2020-06-18,0.6852,0.6429,1.36,9.5426,9.4287,17.473,22.7534
2020-06-19,0.6835,0.6407,1.3607,9.6461,9.4738,17.3316,22.633
2020-06-22,0.6908,0.648,1.3522,9.6033,9.3731,17.324,22.5125
2020-06-23,0.693,0.6491,1.355,9.517,9.2858,17.2439,22.4257
2020-06-24,0.6869,0.641,1.3638,9.6647,9.3646,17.3761,22.7952
2020-06-25,0.6887,0.6429,1.3638,9.6611,9.3137,17.149,22.6599
2020-06-26,0.6865,0.6423,1.3688,9.6979,9.3366,17.2956,23.052
2020-06-29,0.6866,0.6422,1.3659,9.6744,9.3297,17.2738,23.0767
2020-06-30,0.6903,0.6454,1.3576,9.6251,9.3211,17.3512,22.9924
2020-07-01,0.6915,0.6477,1.3587,9.5147,9.3079,17.0461,22.6985
2020-07-02,0.6924,0.6511,1.3564,9.532,9.3161,16.9699,22.4766
2020-07-03,0.6939,0.6531,1.3547,9.4747,9.315,17.0413,22.3871
2020-07-06,0.6973,0.6555,1.3539,9.3969,9.2508,16.986,22.3557
2020-07-07,0.6947,0.6546,1.3603,9.4907,9.2641,17.1672,22.8564
2020-07-08,0.6982,0.6575,1.3512,9.3863,9.2011,16.9372,22.6641
2020-07-09,0.6964,0.657,1.3586,9.4681,9.2369,16.8355,22.6211
2020-07-10,0.695,0.6574,1.3592,9.4238,9.1991,16.7873,22.4445
2020-07-13,0.694,0.654,1.3609,9.4555,9.1987,16.8559,22.7615
2020-07-14,0.6975,0.6532,1.3615,9.4047,9.1041,16.7505,22.4465
2020-07-15,0.7008,0.6571,1.3509,9.2718,9.0693,16.5924,22.3248
2020-07-16,0.6971,0.6535,1.3574,9.2997,9.0827,16.7593,22.4465
2020-07-17,0.6996,0.6557,1.358,9.2935,9.0343,16.6947,22.5485
2020-07-20,0.7016,0.6577,1.3535,9.2296,8.9727,16.6382,22.4921
2020-07-21,0.7128,0.6643,1.3459,9.1135,8.8773,16.4102,22.3393
2020-07-22,0.714,0.6662,1.3417,9.0998,8.8643,16.4845,22.3677
2020-07-23,0.7098,0.6635,1.341,9.2273,8.8628,16.6652,22.5184
2020-07-24,0.7105,0.6641,1.3415,9.1529,8.8387,16.6574,22.2828
2020-07-27,0.7149,0.6684,1.3356,9.0944,8.7336,16.4249,21.9229
2020-07-28,0.7158,0.6661,1.338,9.1192,8.7735,16.5226,21.9368
2020-07-29,0.7188,0.6669,1.334,9.0282,8.7219,16.5423,21.9737
2020-07-30,0.7195,0.6699,1.3423,9.0738,8.7095,16.7637,22.0237
2020-07-31,0.7143,0.6629,1.3412,9.1022,8.7795,17.0718,22.2765
2020-08-03,0.7124,0.6613,1.3391,9.1312,8.7486,17.1948,22.6285
2020-08-04,0.716,0.6622,1.3319,9.1166,8.7193,17.3842,22.6701
2020-08-05,0.7192,0.6647,1.3266,8.9516,8.6794,17.3242,22.3728
2020-08-06,0.7236,0.6688,1.3307,8.9689,8.6882,17.4242,22.3989
2020-08-07,0.7157,0.6605,1.3384,9.0401,8.7517,17.6383,22.3747
2020-08-10,0.715,0.6591,1.3351,9.0352,8.7592,17.6886,22.4462
2020-08-11,0.7143,0.6577,1.3301,9.0208,8.7587,17.4743,22.4003
2020-08-12,0.7162,0.6578,1.3247,8.9445,8.6927,17.4674,22.3548
2020-08-13,0.7149,0.6547,1.3223,8.8827,8.6886,17.4164,22.1672
2020-08-14,0.7171,0.6542,1.3266,8.89,8.6908,17.3876,21.9801
2020-08-17,0.7214,0.6558,1.3215,8.8504,8.6901,17.5152,22.1987
2020-08-18,0.7243,0.6601,1.3168,8.8463,8.6476,17.3199,22.1681
2020-08-19,0.7182,0.6559,1.3216,8.9288,8.7051,17.2744,22.109
2020-08-20,0.7192,0.6535,1.3186,8.9207,8.7091,17.2712,22.0759
2020-08-21,0.7161,0.6541,1.3177,9.0123,8.7955,17.1557,21.9749
2020-08-24,0.7163,0.6527,1.3218,8.998,8.7927,16.9699,21.9985
2020-08-25,0.7195,0.6547,1.3173,8.9564,8.7549,16.8559,21.9135
2020-08-26,0.7233,0.6621,1.3143,8.8897,8.7188,16.8744,21.9342
2020-08-27,0.7259,0.6639,1.3128,8.9151,8.7248,17.0325,22.1493
2020-08-28,0.7365,0.6743,1.3099,8.8424,8.6247,16.5956,21.7618
2020-08-31,0.7376,0.6733,1.3047,8.724,8.6454,16.9416,21.8867
2020-09-01,0.7372,0.6759,1.3064,8.7607,8.6848,16.6524,21.7827
2020-09-02,0.7338,0.6772,1.3045,8.8387,8.7175,16.8155,21.7689
2020-09-03,0.7273,0.6712,1.3128,8.9179,8.7366,16.7295,21.6521
2020-09-04,0.7282,0.6721,1.3062,8.9283,8.7414,16.6016,21.5544
2020-09-07,0.7277,0.6692,1.3098,8.933,8.7704,16.7405,21.6059
2020-09-08,0.7214,0.6619,1.3236,9.1305,8.831,16.9425,21.7793
2020-09-09,0.7283,0.6684,1.3146,9.0189,8.7465,16.6096,21.3652
2020-09-10,0.7258,0.6651,1.3192,9.0761,8.776,16.9078,21.4434
2020-09-11,0.7284,0.6666,1.3179,9.0371,8.7761,16.7357,21.276
2020-09-14,0.7288,0.67,1.3176,9.0345,8.7688,16.6662,21.1044
2020-09-15,0.7302,0.6714,1.3186,9.0309,8.7929,16.4557,21.1287
2020-09-16,0.7306,0.6733,1.3178,9.0209,8.8057,16.2524,20.9441
2020-09-17,0.7313,0.6755,1.3167,9.0481,8.7734,16.1588,20.8689
2020-09-18,0.7289,0.6759,1.3204,9.0942,8.7658,16.3274,21.1323
2020-09-21,0.7224,0.6668,1.3308,9.277,8.8468,16.7822,21.3445
2020-09-22,0.7171,0.6632,1.3304,9.3458,8.9114,16.8009,21.6966
2020-09-23,0.7072,0.6563,1.3386,9.4917,9.0108,17.0806,22.398
2020-09-24,0.7047,0.6546,1.3362,9.4951,9.0996,16.9296,22.1528
2020-09-25,0.7031,0.6546,1.3386,9.5737,9.1283,17.1313,22.3363
2020-09-28,0.7071,0.6554,1.337,9.4805,9.0427,17.0563,22.4183
2020-09-29,0.713,0.6588,1.3388,9.4214,8.9671,16.9347,22.4577
2020-09-30,0.7162,0.6617,1.3319,9.3324,8.9571,16.7484,22.1146
2020-10-01,0.7185,0.6636,1.3289,9.3011,8.9138,16.6087,21.8254
2020-10-02,0.7161,0.6641,1.3308,9.3163,8.9357,16.5283,21.6163
2020-10-05,0.7181,0.6646,1.3263,9.2159,8.9001,16.5837,21.3972
2020-10-06,0.7102,0.6587,1.3312,9.3638,8.9605,16.7326,21.7282
2020-10-07,0.7139,0.658,1.3256,9.2989,8.8858,16.6263,21.5454
2020-10-08,0.7165,0.6577,1.3196,9.2616,8.8635,16.5904,21.3981
2020-10-09,0.724,0.6666,1.3121,9.1372,8.7821,16.4675,21.1387
2020-10-12,0.7209,0.6647,1.3114,9.1376,8.8095,16.5117,21.2033
2020-10-13,0.7161,0.6651,1.3139,9.237,8.8309,16.4731,21.3447
2020-10-14,0.7162,0.6657,1.3146,9.2412,8.8222,16.5328,21.3122
2020-10-15,0.7094,0.6598,1.3221,9.3483,8.8746,16.6443,21.274
2020-10-16,0.7081,0.6602,1.3189,9.379,8.8485,16.5613,21.1383
2020-10-19,0.7074,0.6606,1.3192,9.319,8.8292,16.5195,21.1969
2020-10-20,0.7048,0.6581,1.3129,9.2838,8.748,16.4827,21.1207
2020-10-21,0.7117,0.6653,1.3146,9.2195,8.7268,16.3258,21.1079
2020-10-22,0.7118,0.6676,1.3136,9.2535,8.7663,16.2102,20.9808
2020-10-23,0.7139,0.6691,1.3125,9.2378,8.7474,16.1816,20.8689
2020-10-26,0.7123,0.6678,1.3212,9.2446,8.7452,16.226,20.9346
2020-10-27,0.7129,0.671,1.3185,9.1754,8.7249,16.2028,21.0129
2020-10-28,0.7045,0.6639,1.3323,9.3708,8.8482,16.3778,21.2883
2020-10-29,0.7029,0.6629,1.3325,9.5424,8.93,16.3976,21.3615
2020-10-30,0.7028,0.6615,1.3321,9.5362,8.8977,16.2439,21.1774
2020-11-02,0.7055,0.6632,1.3217,9.56,8.9067,16.2264,21.3754
2020-11-03,0.7164,0.6686,1.3144,9.3846,8.8306,16.0625,21.1106
2020-11-04,0.7182,0.6695,1.3136,9.3348,8.785,15.874,20.9391
2020-11-05,0.7283,0.6764,1.3045,9.2096,8.6942,15.6866,20.7073
2020-11-06,0.7258,0.6774,1.305,9.1567,8.6409,15.6033,20.6008
2020-11-09,0.7284,0.6818,1.3007,9.044,8.6292,15.3751,20.3385
2020-11-10,0.7284,0.6831,1.3033,9.0145,8.6176,15.6272,20.321
2020-11-11,0.7281,0.6882,1.3063,9.0924,8.6348,15.6351,20.4979
2020-11-12,0.7232,0.6841,1.3141,9.1737,8.649,15.649,20.6308
2020-11-13,0.727,0.6845,1.3137,9.1658,8.6914,15.5083,20.4075
2020-11-16,0.732,0.6904,1.3074,9.057,8.6187,15.3356,20.2915
2020-11-17,0.7301,0.6891,1.3105,9.0711,8.6298,15.3977,20.2754
2020-11-18,0.7305,0.6927,1.3081,9.0175,8.6009,15.4571,20.3219
2020-11-19,0.7288,0.6915,1.3073,9.0004,8.597,15.4135,20.1895
2020-11-20,0.7302,0.6929,1.3095,9.013,8.6212,15.3985,20.105
2020-11-23,0.7286,0.6924,1.3082,9.033,8.6283,15.4151,20.1542
2020-11-24,0.7361,0.6978,1.2998,8.9074,8.5482,15.2045,20.0267
2020-11-25,0.7365,0.7007,1.3007,8.8282,8.4966,15.1263,19.964
2020-11-26,0.7362,0.7006,1.3017,8.8787,8.5251,15.1838,20.0393
2020-11-27,0.7387,0.7027,1.2989,8.8356,8.4992,15.2413,20.0437
2020-11-30,0.7344,0.7017,1.3001,8.8781,8.5736,15.4681,20.1805
2020-12-01,0.7371,0.7064,1.2936,8.8041,8.4781,15.2498,20.0327
2020-12-02,0.7416,0.707,1.2918,8.8,8.4679,15.3151,19.9682
2020-12-03,0.7439,0.7077,1.2862,8.7649,8.4506,15.1753,19.8958
2020-12-04,0.7425,0.7048,1.2784,8.8002,8.4562,15.2025,19.7674
2020-12-07,0.7421,0.7044,1.2798,8.7427,8.401,15.1465,19.8867
2020-12-08,0.7411,0.7042,1.2819,8.7666,8.4737,14.9851,19.7871
2020-12-09,0.7447,0.7021,1.2816,8.8357,8.4855,14.968,19.883
2020-12-10,0.7535,0.7097,1.2739,8.7777,8.4438,15.0208,20.0118
2020-12-11,0.7533,0.7084,1.2769,8.8172,8.4583,15.1377,20.1317
2020-12-14,0.7535,0.7081,1.2764,8.7517,8.4044,15.0332,20.2425
2020-12-15,0.7559,0.7088,1.2701,8.7168,8.383,14.8808,19.9159
2020-12-16,0.7577,0.7112,1.2743,8.6723,8.3531,14.8172,19.8639
2020-12-17,0.7622,0.7149,1.272,8.5632,8.2745,14.6413,19.816
2020-12-18,0.7622,0.7136,1.2788,8.583,8.2531,14.54,19.9476
2020-12-21,0.7587,0.7102,1.2857,8.6503,8.2471,14.5928,19.984
2020-12-22,0.7523,0.704,1.2908,8.7427,8.3428,14.674,20.1371
2020-12-23,0.7575,0.7097,1.2848,8.6447,8.2914,14.6008,20.0689
2020-12-24,0.7597,0.7104,1.2863,8.6621,8.2591,14.6112,19.8671
2020-12-25,0.7605,0.7117,1.2865,8.628,8.2838,14.6134,19.8646
2020-12-28,0.7579,0.71,1.2854,8.6362,8.2759,14.6426,20.0152
2020-12-29,0.7606,0.715,1.2818,8.6199,8.2044,14.7181,19.9107
2020-12-30,0.7686,0.7203,1.2758,8.5401,8.1973,14.6093,19.9001
2020-12-31,0.7694,0.7184,1.2725,8.5791,8.2273,14.6947,19.9143
2021-01-01,0.7694,0.7188,1.2728,8.5753,8.2162,,19.9035
2021-01-04,0.7665,0.7176,1.2778,8.5556,8.2545,14.7258,19.9739
2021-01-05,0.7759,0.7252,1.2669,8.4677,8.1797,14.9963,19.8958
2021-01-06,0.7802,0.7294,1.2677,8.4116,8.1665,15.0692,19.6496
2021-01-07,0.7769,0.7255,1.2691,8.4271,8.1881,15.4388,20.0129
2021-01-08,0.7757,0.7242,1.2702,8.4199,8.2414,15.298,20.0151
2021-01-11,0.7697,0.7163,1.2784,8.537,8.3054,15.5302,20.0673
2021-01-12,0.7772,0.722,1.2711,8.4488,8.245,15.2349,19.7904
2021-01-13,0.7733,0.7178,1.2698,8.473,8.3477,15.257,19.8533
2021-01-14,0.7778,0.7211,1.264,8.4638,8.3086,15.093,19.6963
2021-01-15,0.7703,0.7133,1.2732,8.5689,8.3983,15.2313,19.7986
2021-01-18,0.7681,0.711,1.2757,8.5959,8.3915,15.157,19.6884
2021-01-19,0.7695,0.7122,1.2735,8.542,8.3494,14.9857,19.6721
2021-01-20,0.7747,0.7172,1.2636,8.4937,8.353,14.9051,19.6045
2021-01-21,0.7764,0.7216,1.2637,8.4135,8.2719,14.9431,19.7313
2021-01-22,0.7715,0.7189,1.2733,8.4951,8.298,15.1476,19.9745
2021-01-25,0.7713,0.7202,1.274,8.5353,8.2825,15.2428,20.1072
2021-01-26,0.7747,0.7236,1.2694,8.5455,8.3,15.0684,19.9863
2021-01-27,0.7663,0.716,1.2799,8.6547,8.3592,15.2764,20.2911
2021-01-28,0.7683,0.7171,1.283,8.5976,8.336,15.2131,20.2496
2021-01-29,0.7644,0.7193,1.2777,8.5649,8.3656,15.1609,20.574
2021-02-01,0.7621,0.7158,1.2851,8.6088,8.4276,15.0694,20.3895
2021-02-02,0.7607,0.7192,1.2781,8.6029,8.3974,14.966,20.136
2021-02-03,0.7618,0.7209,1.2786,8.5856,8.4036,14.9452,20.195
2021-02-04,0.76,0.7156,1.2827,8.637,8.4646,15.0069,20.396
2021-02-05,0.7678,0.7198,1.2756,8.5289,8.3712,14.844,20.0872
2021-02-08,0.7702,0.7223,1.2739,8.5013,8.3888,14.8767,20.11
2021-02-09,0.7739,0.7242,1.2693,8.4494,8.323,14.7276,20.0969
2021-02-10,0.7722,0.7216,1.2701,8.4641,8.3203,14.7538,20.0429
2021-02-11,0.7752,0.7227,1.2705,8.4765,8.3234,14.6274,19.964
2021-02-12,0.7761,0.7223,1.2696,8.4622,8.3019,14.5475,19.9526
2021-02-15,0.7781,0.7227,1.2639,8.3903,8.2819,14.4557,19.9642
2021-02-16,0.7758,0.7215,1.269,8.4377,8.2932,14.6595,20.1546
2021-02-17,0.7751,0.7191,1.2702,8.5015,8.3288,14.652,20.2245
2021-02-18,0.7768,0.7221,1.2679,8.4623,8.3115,14.5938,20.3087
2021-02-19,0.7869,0.7299,1.2615,8.4699,8.2752,14.6943,20.4288
2021-02-22,0.7916,0.733,1.2615,8.4914,8.2642,14.6792,20.732
2021-02-23,0.7911,0.734,1.2587,8.4691,8.2816,14.5437,20.5322
2021-02-24,0.7968,0.7436,1.2513,8.3766,8.2755,14.4998,20.3775
2021-02-25,0.7873,0.7373,1.2603,8.494,8.2906,15.0105,20.8525
2021-02-26,0.7706,0.7233,1.2738,8.6661,8.4372,15.1204,20.8554
2021-03-01,0.7772,0.7265,1.2646,8.5573,8.4258,14.9983,20.6568
2021-03-02,0.782,0.729,1.2635,8.4749,8.3799,14.938,20.606
2021-03-03,0.7775,0.7247,1.2655,8.5033,8.4226,15.0916,20.9453
2021-03-04,0.7726,0.719,1.2667,8.5799,8.4925,15.3027,21.1255
2021-03-05,0.7686,0.7167,1.2659,8.5522,8.5368,15.3579,21.3127
2021-03-08,0.765,0.7129,1.2665,8.5388,8.5847,15.5374,21.4932
2021-03-09,0.7714,0.7167,1.2638,8.4698,8.5001,15.2997,21.1914
2021-03-10,0.7736,0.7196,1.2618,8.4282,8.4787,15.0739,20.8983
2021-03-11,0.779,0.7227,1.2533,8.4164,8.4471,14.8307,20.6053
2021-03-12,0.7764,0.7176,1.2475,8.4314,8.4818,14.9508,20.6931
2021-03-15,0.7755,0.7194,1.2472,8.4516,8.5142,14.8645,20.6488
2021-03-16,0.7746,0.7188,1.2448,8.4821,8.4975,14.8837,20.6104
2021-03-17,0.7798,0.7242,1.2405,8.4119,8.4526,14.6542,20.4002
2021-03-18,0.7759,0.7167,1.2487,8.5138,8.5185,14.75,20.4855
2021-03-19,0.7742,0.7165,1.25,8.5343,8.5421,14.7119,20.5061
2021-03-22,0.7746,0.7162,1.2522,8.5031,8.5108,14.7189,20.5778
2021-03-23,0.7624,0.6999,1.2588,8.64,8.5931,14.8942,20.8474
2021-03-24,0.7582,0.6962,1.2579,8.6028,8.6125,14.98,20.9418
2021-03-25,0.758,0.6949,1.2613,8.6455,8.6542,15.0184,20.6772
2021-03-26,0.7637,0.7,1.2577,8.572,8.6386,14.9844,20.5834
2021-03-29,0.7633,0.6999,1.2591,8.5527,8.6979,14.9144,20.6211
2021-03-30,0.7597,0.6981,1.2634,8.5549,8.7368,14.9175,20.583
2021-03-31,0.7598,0.6985,1.2562,8.5505,8.7301,14.7759,20.4325
2021-04-01,0.7617,0.7019,1.2548,8.5198,8.7139,14.6225,20.295
2021-04-02,0.761,0.7032,1.2578,8.5335,8.7267,14.674,20.3109
2021-04-05,0.7651,0.7059,1.2525,8.5041,8.7017,14.5548,20.3365
2021-04-06,0.7664,0.7059,1.2566,8.4858,8.6145,14.5238,20.1635
2021-04-07,0.7614,0.7013,1.2609,8.4708,8.6266,14.5741,20.2062
2021-04-08,0.7653,0.7056,1.2562,8.4589,8.5411,14.5176,20.0956
2021-04-09,0.7623,0.7033,1.253,8.4969,8.5386,14.6112,20.1612
2021-04-12,0.7623,0.703,1.2563,8.4862,8.574,14.576,20.1462
2021-04-13,0.7641,0.7053,1.2535,8.471,8.5104,14.5128,20.0947
2021-04-14,0.7728,0.7141,1.2521,8.3891,8.4656,14.3923,20.0711
2021-04-15,0.7752,0.717,1.2543,8.3779,8.4543,14.1677,19.9389
2021-04-16,0.7734,0.7142,1.2508,8.3701,8.4351,14.3101,19.9192
2021-04-19,0.7759,0.7185,1.2535,8.2927,8.3988,14.2222,19.8176
2021-04-20,0.7726,0.7175,1.2609,8.3601,8.4343,14.306,19.9717
2021-04-21,0.7754,0.7213,1.2497,8.3377,8.4087,14.2496,19.9027
2021-04-22,0.7707,0.7172,1.2507,8.3612,8.4317,14.3083,19.9315
2021-04-23,0.7739,0.7199,1.2476,8.295,8.3855,14.2771,19.8257
2021-04-26,0.78,0.7236,1.2398,8.2897,8.3803,14.2772,19.8735
2021-04-27,0.7765,0.7208,1.2399,8.2738,8.3757,14.3723,20.055
2021-04-28,0.7791,0.7255,1.2314,8.1863,8.3399,14.2363,19.9128
2021-04-29,0.7766,0.7244,1.2283,8.1923,8.3701,14.3071,20.0491
2021-04-30,0.7716,0.7162,1.2287,8.3212,8.4648,14.495,20.2462
2021-05-03,0.7763,0.7201,1.2279,8.2814,8.4214,14.4027,20.1624
2021-05-04,0.7707,0.7145,1.2309,8.3324,8.4816,14.4671,20.203
2021-05-05,0.7747,0.7216,1.2267,8.3551,8.4862,14.3696,20.2577
2021-05-06,0.7782,0.7234,1.2149,8.2996,8.4257,14.2103,20.1181
2021-05-07,0.7844,0.7278,1.2133,8.214,8.3087,14.0574,19.9173
2021-05-10,0.783,0.7277,1.2102,8.2736,8.3456,14.0421,19.9451
2021-05-11,0.7842,0.7275,1.2102,8.2597,8.3175,13.9995,19.9603
2021-05-12,0.7725,0.7158,1.2134,8.3484,8.4298,14.1313,20.1656
2021-05-13,0.773,0.7174,1.2162,8.3562,8.4021,14.1163,19.9369
2021-05-14,0.7771,0.725,1.2104,8.2252,8.3332,14.1301,19.8654
2021-05-17,0.7764,0.7204,1.2068,8.2614,8.3307,14.0993,19.7833
2021-05-18,0.7792,0.7248,1.2066,8.2266,8.2833,14.0003,19.8449
2021-05-19,0.7728,0.717,1.2133,8.3188,8.3488,14.1045,19.9285
2021-05-20,0.7776,0.72,1.2061,8.3049,8.3019,13.9747,19.8701
2021-05-21,0.7732,0.7174,1.2066,8.3873,8.3226,13.9619,19.9543
2021-05-24,0.7752,0.721,1.2044,8.3323,8.3156,13.9245,19.8671
2021-05-25,0.7751,0.7228,1.2067,8.3099,8.2594,13.8689,19.9017
2021-05-26,0.7743,0.7282,1.2123,8.3683,8.3142,13.7606,19.881
2021-05-27,0.7747,0.7293,1.2066,8.3429,8.272,13.7736,19.9678
2021-05-28,0.7712,0.725,1.2076,8.3663,8.3052,13.7649,19.9379
2021-05-31,0.7734,0.727,1.2064,8.3257,8.2977,13.7373,19.9534
2021-06-01,0.7754,0.7257,1.2071,8.317,8.2736,13.7558,19.9698
2021-06-02,0.7754,0.7239,1.2035,8.297,8.2659,13.5194,19.8985
2021-06-03,0.7658,0.7146,1.2107,8.3791,8.3432,13.6391,20.1627
2021-06-04,0.7739,0.7214,1.2084,8.3075,8.2726,13.4316,19.9589
2021-06-07,0.7754,0.723,1.2082,8.2634,8.2637,13.508,19.805
2021-06-08,0.7742,0.72,1.2111,8.2691,8.2696,13.5717,19.7086
2021-06-09,0.7731,0.718,1.2111,8.2778,8.2609,13.7347,19.7359
2021-06-10,0.7754,0.7202,1.2096,8.2753,8.2538,13.6101,19.699
2021-06-11,0.7708,0.713,1.2158,8.3394,8.3193,13.7163,19.8764
2021-06-14,0.7712,0.7144,1.2144,8.3146,8.3244,13.7811,19.9643
2021-06-15,0.7687,0.7121,1.2184,8.3178,8.3277,13.7724,20.0253
2021-06-16,0.761,0.7051,1.2277,8.4805,8.4588,14.0264,20.3925
2021-06-17,0.7552,0.7005,1.2358,8.5491,8.5529,14.116,20.4287
2021-06-18,0.7479,0.6936,1.2465,8.6694,8.6115,14.3509,20.6593
2021-06-21,0.7535,0.6988,1.2363,8.5785,8.5299,14.2343,20.4912
2021-06-22,0.7554,0.7025,1.2306,8.5374,8.4776,14.2715,20.3572
2021-06-23,0.7575,0.7047,1.2306,8.5352,8.4908,14.2179,20.2007
2021-06-24,0.7583,0.706,1.2324,8.5005,8.4694,14.2089,19.8594
2021-06-25,0.759,0.7073,1.2292,8.497,8.4916,14.1466,19.8239
2021-06-28,0.7567,0.7034,1.2337,8.5271,8.5137,14.26,19.8097
2021-06-29,0.7512,0.6992,1.2401,8.563,8.5293,14.3531,19.8205
2021-06-30,0.7498,0.6983,1.2398,8.604,8.5509,14.2854,19.9365
2021-07-01,0.747,0.6974,1.2437,8.6258,8.5755,14.4336,19.9989
2021-07-02,0.7526,0.7026,1.2322,8.5957,8.5433,14.2509,19.7718
2021-07-05,0.753,0.7027,1.2342,8.5678,8.555,14.2625,19.854
2021-07-06,0.7497,0.7011,1.2461,8.7028,8.5939,14.381,20.0329
2021-07-07,0.7487,0.7019,1.2481,8.7263,8.6234,14.3113,19.944
2021-07-08,0.7429,0.6956,1.2534,8.7834,8.5971,14.3394,19.9911
2021-07-09,0.7488,0.7,1.2447,8.6695,8.5712,14.2182,19.8685
2021-07-12,0.7476,0.6981,1.2453,8.6815,8.5887,14.403,19.8507
2021-07-13,0.7447,0.6948,1.2513,8.7819,8.6572,14.7293,20.0505
2021-07-14,0.7481,0.7033,1.2509,8.7349,8.6166,14.4762,19.8807
2021-07-15,0.7423,0.6984,1.2595,8.8259,8.6649,14.5811,19.945
2021-07-16,0.7401,0.6999,1.2613,8.8541,8.6815,14.4307,19.8922
2021-07-19,0.7344,0.6944,1.275,8.9477,8.6865,14.5682,20.0762
2021-07-20,0.733,0.6918,1.2682,9.0064,8.701,14.6015,20.1574
2021-07-21,0.7359,0.697,1.2556,8.8884,8.6897,14.5939,20.1519
2021-07-22,0.7379,0.697,1.2563,8.8513,8.6808,14.6929,20.1184
2021-07-23,0.7366,0.6974,1.2564,8.8683,8.6892,14.8503,20.0665
2021-07-26,0.7385,0.7004,1.2551,8.8181,8.6305,14.7947,20.0366
2021-07-27,0.7362,0.6956,1.2602,8.8796,8.6311,14.7887,19.9788
2021-07-28,0.7376,0.6949,1.2528,8.8059,8.5991,14.749,19.9186
2021-07-29,0.7396,0.701,1.2448,8.7323,8.5572,14.5564,19.8549
2021-07-30,0.7344,0.6974,1.2475,8.8136,8.5915,14.6019,19.8675
2021-08-02,0.7361,0.697,1.251,8.8327,8.5986,14.4724,19.9066
2021-08-03,0.7396,0.7017,1.2539,8.8111,8.5999,14.3124,19.8862
2021-08-04,0.7379,0.7048,1.254,8.8452,8.6111,14.3855,19.9772
2021-08-05,0.7405,0.7057,1.2506,8.8163,8.6137,14.5092,19.9337
